,client_name,project_name,Category,bid_classification,bid_type,bid_ID,awarded_date,awarded_year,company_name
4511,Peel Region,"Engineering Services For Detailed Design And Contract Administration For Noise Attenuation Walls On Winston Churchill Boulevard From Royal Windsor Drive To Queen Elizabeth Way, City Of Mississauga, Project 18-4510 And 19-4510",,Services,RFP,2019-433P,12-Sep,2019,GHD LimitedPlanmac Engineering Inc.  PML Consultants Ltd. Stantec Consulting Ltd.
4512,Peel Region,Engineering Services For Detailed Design And Contract Administration Of A Solids Exportation Contingency At The G.E. Booth Wwtp,,Services,RFP,2019-147P,22-Jul,2019,Black & Veatch Canada Company    CH2M Hill Canada Limited    Dillon Consulting LimitedR.V. Anderson Associates Limited         WSP Canada Inc.
4513,Peel Region,Engineering Services For Detailed Design And Contract Administration Of Fletcher’S Creek Trunk Sewer Rehabilitation,,Services,RFP,2018-789P,22-Feb,2019,AECOM Canada Ltd.   Black & Veatch Canada Company     CH2M Hill Canada Limited         CIMA Canada Inc.            GHD Limited  GM BluePlan Engineering Limited           Parsons Inc.R.J. Burnside & Associates Limited     Robinson Consultants Inc      Stantec Consulting Ltd.
4514,Peel Region,Engineering Services For Detailed Design And Contract Administration Of Sanitary Maintenance Hole Rehabilitation,,Services,RFP,2018-596P,02-Nov,2018,NaN
4515,Peel Region,"Engineering Services For Detailed Design, Contract Administration, And Inspection Of Sanitary Maintenance Holes Rehabilitation",,Services,RFP,2019-494P,02-Oct,2019,Andrews.Engineer    CIMA Canada Inc.      Hatch LimitedRobinson Consultants Inc
4516,Peel Region,"Engineering Services For Dixie Road Watermain Replacement From Britannia Road To Highway 401 Crossing, Project 20-1311",,Services,RFT,2019-393T,25-Sep,2019,Accardi Schaeffers & Associates Ltd.     AINLEY & ASSOCIATES LIMITED Associated Engineering (Ont.) Ltd.    Chisholm Fleming & Associates     Cole Engineering Group Ltd.          exp Services Inc.             GHD Limited      Robinson Consultants Inc          SNC-Lavalin Inc.       Stantec Consulting Ltd.
4517,Peel Region,"Engineering Services For Electrical Lighting, Fire Alarm And Security System Upgrades At Various Peel Living Locations, Project 19408",,Services,RFT,2019-206T,07-Mar,2019,MAT 4Site Engineers Ltd.      McGregor Allsop Limited          Moon-Matz Ltd.      Quasar Consulting GroupR.J. Burnside & Associates Limited
4518,Peel Region,Engineering Services For Gauge Adjusted Radar Rainfall And Nowcasting,,Services,RFP,2019-488P,31-Oct,2019,"Kije Sipi LtdVieux & Associates, Inc.   Wood Canada Limited"
4519,Peel Region,"Engineering Services For Ge Booth Wastewater Treatment Plant Incineration State Of Good Repair Program Development, Project 19-2908",Consulting - Water Wastewater Vertical,Services,RFP,2020-375P,03-Jul,2020,Black & Veatch Canada Company   CH2M Hill Canada Limited    TWD Technologies Ltd.     Wood Canada Limited
4520,Peel Region,Engineering Services For Industry Review Of Condition Assessment Methodologies And Technologies For Sanitary Trunk Sewers,,Services,RFP,2018-085P,28-Jun,2018,NaN
4521,Peel Region,"Engineering Services For Inspection And Condition Assessment Of The Brampton-Bolton Sanitary Trunk Sewer, Project 19-2471",,Services,RFP,2019-438P,25-Jul,2019,Andrews.Engineer    CIMA Canada Inc.Robinson Consultants Inc
4522,Peel Region,Engineering Services For Parking Lot Addition And Revitalization For Peel Regional Police,,Construction,RFP,2017-778P,01-Mar,2018,WalterFedy     exp Services Inc.    LEA Consulting Ltd.AINLEY & ASSOCIATES LIMITED
4523,Peel Region,"Engineering Services For Sanitary Lining Works In Easements In Various Locations Throughout The Regional Municipality Of Peel, Project 14-2301",,Services,RFP,2019-499P,17-Dec,2019,AECOM Canada Ltd.        CIMA Canada Inc.  Cole Engineering Group Ltd.          GHD LimitedGM BluePlan Engineering Limited          Parsons Inc.       RA Engineering Inc    Robinson Consultants Inc
4524,Peel Region,"Engineering Services For Sanitary Sewer And Watermain Construction On Various Streets In The City Of Mississauga, Projects 20-2300D And 20-1310B",,Services,RFP,2020-008P,24-Jul,2020,Accardi Schaeffers & Associates Ltd.     AINLEY & ASSOCIATES LIMITED Associated Engineering (Ont.) Ltd.    Chisholm Fleming & Associates     Cole Engineering Group Ltd.          exp Services Inc.             GHD Limited   GM BluePlan Engineering Limited R.J. Burnside & Associates Limited      Robinson Consultants Inc           WSP Canada Inc.
4525,Peel Region,"Engineering Services For Sanitary Sewer Construction On Various Streets, Region Of Peel, Project 19-2303 Assignment B",,Services,RFP,2020-022P,29-Jun,2020,AECOM Canada Ltd.         AINLEY & ASSOCIATES LIMITED      Associated Engineering (Ont.) Ltd.        Chisholm Fleming & Associates               CIMA Canada Inc.         Cole Engineering Group Ltd. Environmental Infrastructure Solutions Inc.              exp Services Inc.                 GHD LimitedIBI Group Professional Services (Canada) Inc.                 Parsons Inc.      R.J. Burnside & Associates Limited           Robinson Consultants Inc           Stantec Consulting Ltd.               WSP Canada Inc.
4526,Peel Region,"Engineering Services For Sanitary Sewer Improvements On Fifth Line West, City Of Mississauga",,Services,VOR,RFQ.2019-737V003,24-Apr,2020,CIMA Canada Inc.Stantec Consulting Ltd.
4527,Peel Region,Engineering Services For Schedule “C” Class Environmental Assessments And Conceptual Designs For Capacity Expansions Of The South Peel Wastewater Treatment Plants,Consulting - Water Wastewater Vertical,Services,RFP,2020-030P,15-Apr,2020,CH2M Hill Canada LimitedGM BluePlan Engineering Limited
4528,Peel Region,"Engineering Services For The Beach Street Sps Reconfiguration And Beechwood Sps Modifications And Associated Gravity Sewer Works, City Of Mississauga",,Services,RFP,2018-456P,29-Mar,2019,AINLEY & ASSOCIATES LIMITEDAssociated Engineering (Ont.) Ltd.    Cole Engineering Group Ltd.         exp Services Inc.            GHD Limited      Stantec Consulting Ltd.          WSP Canada Inc.
4529,Peel Region,Engineering Services For The Design And Construction Of An Organic Rankine Cycle (Orc) System At The G.E. Booth Wwtp,,Services,RFP,2018-053P,28-Jun,2018,GHD LimitedCH2M Hill Canada Limited    AECOM Canada Ltd.
4530,Peel Region,"Engineering Services For The East Brampton Pumping Station Upgrades, Contract 2, Project 19-1903",Consulting - Water Wastewater Vertical,Services,RFP,2020-118P,10-Nov,2020,Associated Engineering (Ont.) Ltd.         CIMA Canada Inc.    Cole Engineering Group Ltd.  GM BluePlan Engineering Limited          WSP Canada Inc.
4531,Peel Region,Engineering Services For The West Trunk Diversions,,Services,RFP,2018-482P,09-Nov,2018,CH2M Hill Canada Limited           GHD Limited          Hatch LimitedR.V. Anderson Associates Limited     Stantec Consulting Ltd.
4532,Peel Region,"Engineering Services For Two Schedule ‘B’ Municipal Environmental Assessment For The Elmwood Sewage Pumping Station And Associated Forcemain, Project 18-2905 And The Replacement Of The Hiawatha Sewage Pumping Station And Associated Forcemain/Gravity Sewer",#VALUE!,Services,RFP,2019-320P,06-Nov,2019,"Black & Veatch Canada Company          GM BluePlan Engineering LimitedThe Municipal Infrastructure Group Ltd., a T.Y....                  WSP Canada Inc."
4533,Peel Region,"Engineering Services For Updating Peel Linear Wastewater Design Criteria, Project 19-2303",,Services,RFP,2020-458P,05-Aug,2020,Cole Engineering Group Ltd. Dillon Consulting Limited     exp Services Inc.
4534,Peel Region,"Engineering Services For Updating Wastewater Pumping Station Standards, Project 16-2905",Consulting - Water Wastewater Vertical,Services,RFP,2020-035P,24-Apr,2020,"CIMA Canada Inc.            Cole Engineering Group Ltd.                    GHD Limited          GM BluePlan Engineering Limited                   Green PI Inc                   Hatch Limited      Managed Intelligent Infrastructure Inc.The Municipal Infrastructure Group Ltd., a T.Y...."
4535,Peel Region,Engineering Services For Updating Water & Wastewater Divisions Project Implementation Procedures Manual (Pipm),,Services,RFP,2019-681P,12-Feb,2020,NaN
4536,Peel Region,Engineering Services For Various Facility Projects In The Region Of Peel,,Services,RFP,2019-745P,28-Jan,2020,Atria Architects Inc.             Entuitive           Green PI Inc          Moon-Matz Ltd.     R and C Engineering Inc.R.J. Burnside & Associates Limited  Stephenson Engineering Limited          TELSTORM Corp.         VIRTUAL Engineers          WSP Canada Inc.
4537,Peel Region,Engineering Services For Various Projects In The Region Of Peel,,Services,RFP,2020-688P,20-Nov,2020,exp Services Inc.        WSP Canada Inc.         Green PI Inc   J and B Engineering Inc.        Moon-Matz Ltd.  Morrison Hershfield Limited   Pretium Engineering Inc.   R and C Engineering Inc.Stephenson Engineering Limited          WalterFedy
4538,Peel Region,Engineering Services For Vcom Lte Sites For The Region Of Peel,,Services,RFT,2019-308T,31-May,2019,Algal Engineering Ltd Experteers CORPORATIONQuasar Consulting Group    WSP Canada Inc.
4539,Peel Region,"Engineering Services For Watermain On Coleraine Drive, Town Of Caledon, Project 17-1192",,Services,RFT,2018-036T,23-Feb,2018,Environmental Infrastructure Solutions Inc.             RA Engineering Inc        Cole Engineering Group Ltd.          Stantec Consulting Ltd.             exp Services Inc.
4540,Peel Region,"Engineering Services To Update And Expand The Library Of Process Flow Diagrams For The Region Of Peel Water Infrastructure Facilities, Project 18-1520",,Services,RFP,2019-023P,19-Jun,2019,AINLEY & ASSOCIATES LIMITED       Black & Veatch Canada Company          CH2M Hill Canada Limited              CIMA Canada Inc.        Cole Engineering Group Ltd.Environmental Infrastructure Solutions Inc.      GM BluePlan Engineering Limited                Green PI Inc              WSP Canada Inc.
4541,Peel Region,Engineering Services To Update The Hydraulic Transient Model And Analyze The Lake Based Local Water System,,Services,RFP,2019-666P,16-Jan,2020,AECOM Canada Ltd.
4542,Peel Region,Enterprise Asset Management Maturity Assessment For The Regional Municipality Of Peel,,Services,RFP,2020-255P,04-Aug,2020,Altus Group Limited  CH2M Hill Canada Limited        Green PI Inc          KPMG LLP    PPAIP Consulting Inc         SLBC INC.Turner & Townsend cm2r Inc.
4543,Peel Region,Enterprise Business Intelligence Services For The Regional Municipality Of Peel,,Services,RFP,2020-031P,20-Mar,2020,Ernst & Young LLPPricewaterhouseCoopers LLP
4544,Peel Region,Establishment Of A Legal Services Roster,,Services,RFP,2018-045P,10-May,2019,"Ambercrest Law            Aird & Berlis LLP            Aird & Berlis LLP            Bennett Jones LLP              Bird Richard           Blaney McMurtry LLP             Blouin Dunn LLP          Boghosian + Allen LLP    Carters Professional Corporation       Borden Ladner Gervais LLP.      Cassels Brock & Blackwell LLP       Borden Ladner Gervais LLP.          Clyde & Co Canada LLP     Crawford Chondon & Partners LLP            Duncan Linton LLP            Emond Harnden LLP  Evangelista - Barristers & Solicitors   Filion Wakely Thorup Angeletti LLP           Forbes Chochla LLP          Gowling WLG (Canada)Hicks Morley Hamilton Stewart Storie LLP          Gowling WLG (Canada)         Keyser Mason Ball, LLP               Lerners LLP             Mann Symons LLP      Mathews, Dinsdale & Clark LLP         Moodie Mair Walker LLP           Miller Thomson LLP           Miller Thomson LLP       O'Connor MacLeod Hanna LLP            Pallett Valo LLP           Ridout & Maybee LLP           Robins Appleby LLP         Scargall Owen-King LLP         Seabrook Workplace Law            Sherrard Kuzz LLP           Stieber Berlach LLP                Torys LLPWillms & Shier Environmental Lawyers LLP              Wood Bull LLP"
4545,Peel Region,Executive Coaching Services,,Services,RFP,2020-553P,22-Sep,2020,Bright Wire Leadership   Career Compass Canada Inc.      Epiphany Coaches Inc       Hazell & AssociatesLee Hecht Harrison Knightsbridge         Morneau Shepell            Samson RH     The Talent Company Ltd.
4546,Peel Region,"Exhibition Installation And Auxiliary Services For Peel Art Gallery, Museum & Archives (Pama)",,Services,RFT,2020-256T,05-Aug,2020,"Atomic Print Solutions Inc.    MUSEUMPROS ART SERVICES INC     Stellar Art Services, Inc.TOTAL Transportation Solutions Inc."
4547,Peel Region,Extension Of Contract For Domiciliary Hostel Services – Rotary Resolve House,,Services,DN,2020-758N,20-Jan,2021,NaN
4548,Peel Region,Extension Of Contract For Transitional Housing – New Leaf Program,,Services,DN,2020-759N,20-Jan,2021,St. Leonard's Place Peel
4549,Peel Region,"Exterior Concrete Stairs Replacement At 1-153 Middleton Way, City Of Brampton, Project 18Pl09",,Construction,RFT,2018-093T,23-Jul,2018,Trinity Roofing Ltd.  South Central Inc.Brook Restoration Ltd.
4550,Peel Region,"Exterior Lighting System Upgrades At Chelsea Gardens, City Of Brampton, Project 20501",,Construction,RFT,2020-646T,09-Nov,2020,8995079 Canada Inc.       Androus GC Inc.         Aps electric       Beckett electric   Black & McDonald LimitedCEC Services Limited (Aurora)      City Electric Inc. CM Lighting Maintenance LTD  COMMERCE ELECTRIC CO. INC.      ELECTRO-WORKS LTD JSK Electrical Services Inc.      KACEL ELECTRIC INCNeptune Security Services IncPEGASUS ELECTRIC COMPANY LTD. STAR ELECTRICAL SERVICES INC
4551,Peel Region,"Exterior Lighting Upgrades At Various Peel Living Sites Within The Region Of Peel, Project 19431",,Construction,RFQ,2020-522Q,21-Jul,2020,COMMERCE ELECTRIC CO. INC.STAR ELECTRICAL SERVICES INC
4552,Peel Region,"Exterior Lighting, Waterproofing And Roofing Repairs At Various Locations Within The Region Of Peel, Projects 20801 And 20607",,Goods,RFT,2020-763T,21-Dec,2020,Aplus General Contractors Corp.       Neptune Security Services IncSST Group Of Construction Companies Limited           Trinity Services Ltd.      United Building Restoration Ltd.                 ZGemi Inc
